ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-09-20,21.380857065263385,-110.09079862079506,124.16445049393572,21.380857065263385,21.380857065263385,-6.8175749357756485,-6.8175749357756485,-6.8175749357756485,-8.309824159513976,-8.309824159513976,-8.309824159513976,1.4922492237383271,1.4922492237383271,1.4922492237383271,0.0,0.0,0.0,14.563282129487735
2020-09-21,21.263360850781115,-93.63287610414773,126.61688259729091,21.263360850781115,21.263360850781115,-8.1667570762047,-8.1667570762047,-8.1667570762047,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.14306708330927498,0.14306708330927498,0.14306708330927498,0.0,0.0,0.0,13.096603774576415
2020-09-22,21.145864636298853,-98.2178541885857,120.8877575423425,21.145864636298853,21.145864636298853,-9.531272500632364,-9.531272500632364,-9.531272500632364,-8.309824159513976,-8.309824159513976,-8.309824159513976,-1.221448341118388,-1.221448341118388,-1.221448341118388,0.0,0.0,0.0,11.61459213566649
2020-09-23,21.02836842181658,-105.6827997838719,122.61224423889591,21.02836842181658,21.02836842181658,-8.24463213603221,-8.24463213603221,-8.24463213603221,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.06519202348176723,0.06519202348176723,0.06519202348176723,0.0,0.0,0.0,12.78373628578437
2020-09-24,20.91087220733432,-102.99899765813149,126.76900504328192,20.91087220733432,20.91087220733432,-8.474807986584672,-8.474807986584672,-8.474807986584672,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.1649838270706951,-0.1649838270706951,-0.1649838270706951,0.0,0.0,0.0,12.43606422074965
2020-09-25,20.793375992852052,-107.44249653508191,134.29641619754793,20.793375992852052,20.793375992852052,-7.925691110747605,-7.925691110747605,-7.925691110747605,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.384133048766372,0.384133048766372,0.384133048766372,0.0,0.0,0.0,12.867684882104447
2020-09-26,20.675879778369787,-107.66933879012817,128.12537204249958,20.675879778369787,20.675879778369787,-9.008033370621359,-9.008033370621359,-9.008033370621359,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.6982092111073835,-0.6982092111073835,-0.6982092111073835,0.0,0.0,0.0,11.667846407748428
2020-09-27,20.558383563887524,-98.57026248561344,129.39650787946434,20.558383563887524,20.558383563887524,-6.817574935772334,-6.817574935772334,-6.817574935772334,-8.309824159513976,-8.309824159513976,-8.309824159513976,1.4922492237416418,1.4922492237416418,1.4922492237416418,0.0,0.0,0.0,13.74080862811519
2020-09-28,20.44088734940526,-101.2417602074599,138.22594501276828,20.44088734940526,20.44088734940526,-8.166757076204876,-8.166757076204876,-8.166757076204876,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.14306708330910145,0.14306708330910145,0.14306708330910145,0.0,0.0,0.0,12.274130273200383
2020-09-29,20.32339176577039,-103.43331069818291,131.97163108937005,20.32339176577039,20.32339176577039,-9.53127250062895,-9.53127250062895,-9.53127250062895,-8.309824159513976,-8.309824159513976,-8.309824159513976,-1.2214483411149721,-1.2214483411149721,-1.2214483411149721,0.0,0.0,0.0,10.792119265141439
2020-09-30,20.205896182135522,-104.93379311270469,122.35833390078918,20.205896182135522,20.205896182135522,-8.24463213603419,-8.24463213603419,-8.24463213603419,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.06519202347978835,0.06519202347978835,0.06519202347978835,0.0,0.0,0.0,11.961264046101332
2020-10-01,20.08840059850066,-102.2204629456197,132.5473583882452,20.08840059850066,20.08840059850066,-8.474807986587452,-8.474807986587452,-8.474807986587452,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.16498382707347384,-0.16498382707347384,-0.16498382707347384,0.0,0.0,0.0,11.613592611913207
2020-10-02,19.97090501486579,-103.92475933053113,135.81825764103334,19.97090501486579,19.97090501486579,-7.925691110748168,-7.925691110748168,-7.925691110748168,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.38413304876580795,0.38413304876580795,0.38413304876580795,0.0,0.0,0.0,12.04521390411762
2020-10-03,19.853409431230926,-108.19875208405637,130.11792453994235,19.853409431230926,19.853409431230926,-9.008033370617918,-9.008033370617918,-9.008033370617918,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.6982092111039426,-0.6982092111039426,-0.6982092111039426,0.0,0.0,0.0,10.845376060613008
2020-10-04,19.735913847596056,-103.3366229248622,129.26019196647889,19.735913847596056,19.735913847596056,-6.817574935772855,-6.817574935772855,-6.817574935772855,-8.309824159513976,-8.309824159513976,-8.309824159513976,1.4922492237411207,1.4922492237411207,1.4922492237411207,0.0,0.0,0.0,12.9183389118232
2020-10-05,19.618418263961193,-109.140384525316,124.65761198816703,19.618418263961193,19.618418263961193,-8.166757076205048,-8.166757076205048,-8.166757076205048,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.14306708330892784,0.14306708330892784,0.14306708330892784,0.0,0.0,0.0,11.451661187756144
2020-10-06,19.500922680326322,-106.11109003150017,123.14303336419552,19.500922680326322,19.500922680326322,-9.531272500628674,-9.531272500628674,-9.531272500628674,-8.309824159513976,-8.309824159513976,-8.309824159513976,-1.2214483411146964,-1.2214483411146964,-1.2214483411146964,0.0,0.0,0.0,9.969650179697648
2020-10-07,19.383427096691456,-104.43473516615217,130.0814422812727,19.383427096691456,19.383427096691456,-8.244632136028411,-8.244632136028411,-8.244632136028411,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.06519202348556609,0.06519202348556609,0.06519202348556609,0.0,0.0,0.0,11.138794960663045
2020-10-08,19.265931513056586,-111.35702545163048,131.63178821433635,19.265931513056586,19.265931513056586,-8.474807986585887,-8.474807986585887,-8.474807986585887,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.1649838270719092,-0.1649838270719092,-0.1649838270719092,0.0,0.0,0.0,10.791123526470699
2020-10-09,19.148435929421723,-102.25735269353811,126.13439393592222,19.148435929421723,19.148435929421723,-7.925691110748664,-7.925691110748664,-7.925691110748664,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.38413304876531373,0.38413304876531373,0.38413304876531373,0.0,0.0,0.0,11.222744818673059
2020-10-10,19.030940345786853,-115.9792972607152,129.05980732591954,19.030940345786853,19.030940345786853,-9.008033370618696,-9.008033370618696,-9.008033370618696,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.6982092111047196,-0.6982092111047196,-0.6982092111047196,0.0,0.0,0.0,10.022906975168157
2020-10-11,18.913444762151986,-105.79810186989587,126.66077911332364,18.913444762151986,18.913444762151986,-6.8175749357753155,-6.8175749357753155,-6.8175749357753155,-8.309824159513976,-8.309824159513976,-8.309824159513976,1.49224922373866,1.49224922373866,1.49224922373866,0.0,0.0,0.0,12.09586982637667
2020-10-12,18.79594917851712,-107.74343268882755,124.96752661133439,18.79594917851712,18.79594917851712,-8.16675707620522,-8.16675707620522,-8.16675707620522,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.1430670833087543,0.1430670833087543,0.1430670833087543,0.0,0.0,0.0,10.6291921023119
2020-10-13,18.678453594882253,-106.11064867731118,126.08464756917675,18.678453594882253,18.678453594882253,-9.531272500625256,-9.531272500625256,-9.531272500625256,-8.309824159513976,-8.309824159513976,-8.309824159513976,-1.2214483411112806,-1.2214483411112806,-1.2214483411112806,0.0,0.0,0.0,9.147181094256997
2020-10-14,18.560958011247383,-100.82650156463212,131.8018444736867,18.560958011247383,18.560958011247383,-8.244632136035987,-8.244632136035987,-8.244632136035987,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.06519202347798844,0.06519202347798844,0.06519202347798844,0.0,0.0,0.0,10.316325875211396
2020-10-15,18.443462427612516,-109.91730057207738,139.63222299659472,18.443462427612516,18.443462427612516,-8.474807986586493,-8.474807986586493,-8.474807986586493,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.16498382707251627,-0.16498382707251627,-0.16498382707251627,0.0,0.0,0.0,9.968654441026024
2020-10-16,18.32596684397765,-103.63254885585438,123.89502988184368,18.32596684397765,18.32596684397765,-7.925691110749226,-7.925691110749226,-7.925691110749226,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.3841330487647499,0.3841330487647499,0.3841330487647499,0.0,0.0,0.0,10.400275733228423
2020-10-17,18.208471260342783,-108.69905656301412,121.52424327461046,18.208471260342783,18.208471260342783,-9.008033370622055,-9.008033370622055,-9.008033370622055,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.6982092111080792,-0.6982092111080792,-0.6982092111080792,0.0,0.0,0.0,9.200437889720728
2020-10-18,18.090975676707913,-96.84474747190691,119.30246544017075,18.090975676707913,18.090975676707913,-6.817574935775836,-6.817574935775836,-6.817574935775836,-8.309824159513976,-8.309824159513976,-8.309824159513976,1.4922492237381395,1.4922492237381395,1.4922492237381395,0.0,0.0,0.0,11.273400740932077
2020-10-19,17.97348009307305,-107.12106072735484,120.97050077870777,17.97348009307305,17.97348009307305,-8.166757076210196,-8.166757076210196,-8.166757076210196,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.14306708330377935,0.14306708330377935,0.14306708330377935,0.0,0.0,0.0,9.806723016862854
2020-10-20,17.855984509438187,-108.26694319478909,129.21595204230294,17.855984509438187,17.855984509438187,-9.531272500631475,-9.531272500631475,-9.531272500631475,-8.309824159513976,-8.309824159513976,-8.309824159513976,-1.2214483411174983,-1.2214483411174983,-1.2214483411174983,0.0,0.0,0.0,8.324712008806712
2020-10-21,17.738488925803317,-101.10666178990455,117.67604470764245,17.738488925803317,17.738488925803317,-8.244632136037966,-8.244632136037966,-8.244632136037966,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.06519202347600951,0.06519202347600951,0.06519202347600951,0.0,0.0,0.0,9.493856789765351
2020-10-22,17.62099334216845,-106.98432730340834,120.50013356718604,17.62099334216845,17.62099334216845,-8.47480798658648,-8.47480798658648,-8.47480798658648,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.16498382707250275,-0.16498382707250275,-0.16498382707250275,0.0,0.0,0.0,9.14618535558197
2020-10-23,17.50349775853358,-110.09086048811537,125.13053871604396,17.50349775853358,17.50349775853358,-7.9256911107497565,-7.9256911107497565,-7.9256911107497565,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.3841330487642208,0.3841330487642208,0.3841330487642208,0.0,0.0,0.0,9.577806647783824
2020-10-24,17.386002174898714,-104.35727699053935,131.56730479508605,17.386002174898714,17.386002174898714,-9.008033370620725,-9.008033370620725,-9.008033370620725,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.6982092111067474,-0.6982092111067474,-0.6982092111067474,0.0,0.0,0.0,8.37796880427799
2020-10-25,17.290360160162727,-115.97323356665899,119.1104492872728,17.290360160162727,17.290360160162727,-6.817574935772521,-6.817574935772521,-6.817574935772521,-8.309824159513976,-8.309824159513976,-8.309824159513976,1.4922492237414537,1.4922492237414537,1.4922492237414537,0.0,0.0,0.0,10.472785224390206
2020-10-26,17.19471814542674,-101.97009009516213,138.32517110745317,17.19471814542674,17.19471814542674,-8.166757076205569,-8.166757076205569,-8.166757076205569,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.14306708330840723,0.14306708330840723,0.14306708330840723,0.0,0.0,0.0,9.027961069221172
2020-10-27,17.099076130690758,-114.52137624175856,124.6207451974273,17.099076130690758,17.099076130690758,-9.531272500628058,-9.531272500628058,-9.531272500628058,-8.309824159513976,-8.309824159513976,-8.309824159513976,-1.2214483411140824,-1.2214483411140824,-1.2214483411140824,0.0,0.0,0.0,7.5678036300627
2020-10-28,17.003434115954775,-103.81602624047979,134.2883779052299,17.003434115954775,17.003434115954775,-8.244632136032187,-8.244632136032187,-8.244632136032187,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.06519202348178732,0.06519202348178732,0.06519202348178732,0.0,0.0,0.0,8.758801979922588
2020-10-29,16.907792101218785,-115.52400154856583,123.70105218229547,16.907792101218785,16.907792101218785,-8.474807986587086,-8.474807986587086,-8.474807986587086,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.16498382707310982,-0.16498382707310982,-0.16498382707310982,0.0,0.0,0.0,8.432984114631699
2020-10-30,16.8121500864828,-102.02427540832983,126.29566144130558,16.8121500864828,16.8121500864828,-7.925691110750319,-7.925691110750319,-7.925691110750319,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.3841330487636569,0.3841330487636569,0.3841330487636569,0.0,0.0,0.0,8.88645897573248
2020-10-31,16.716508071746816,-105.62606460510992,119.31853169404535,16.716508071746816,16.716508071746816,-9.00803337061939,-9.00803337061939,-9.00803337061939,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.6982092111054153,-0.6982092111054153,-0.6982092111054153,0.0,0.0,0.0,7.708474701127425
2020-11-01,16.620866057010833,-110.17175466764363,127.36983099489503,16.620866057010833,16.620866057010833,-6.817574935769209,-6.817574935769209,-6.817574935769209,-8.309824159513976,-8.309824159513976,-8.309824159513976,1.4922492237447678,1.4922492237447678,1.4922492237447678,0.0,0.0,0.0,9.803291121241624
2020-11-02,16.525224042274843,-109.79915752573532,125.19697860572482,16.525224042274843,16.525224042274843,-8.166757076203568,-8.166757076203568,-8.166757076203568,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.1430670833104076,0.1430670833104076,0.1430670833104076,0.0,0.0,0.0,8.358466966071274
2020-11-03,16.429582027538856,-116.7999844817667,127.69059313284886,16.429582027538856,16.429582027538856,-9.53127250062946,-9.53127250062946,-9.53127250062946,-8.309824159513976,-8.309824159513976,-8.309824159513976,-1.2214483411154833,-1.2214483411154833,-1.2214483411154833,0.0,0.0,0.0,6.898309526909397
2020-11-04,16.333940012802874,-108.90454668270175,132.67451943985222,16.333940012802874,16.333940012802874,-8.244632136034166,-8.244632136034166,-8.244632136034166,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.06519202347980844,0.06519202347980844,0.06519202347980844,0.0,0.0,0.0,8.089307876768707
2020-11-05,16.23829799806689,-106.51661698643923,125.24639106443459,16.23829799806689,16.23829799806689,-8.474807986585521,-8.474807986585521,-8.474807986585521,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.16498382707154505,-0.16498382707154505,-0.16498382707154505,0.0,0.0,0.0,7.76349001148137
2020-11-06,16.1426559833309,-114.12869692059047,121.18718096567093,16.1426559833309,16.1426559833309,-7.925691110750813,-7.925691110750813,-7.925691110750813,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.3841330487631627,0.3841330487631627,0.3841330487631627,0.0,0.0,0.0,8.216964872580089
2020-11-07,16.047013968594914,-109.95331420919555,126.8851026904448,16.047013968594914,16.047013968594914,-9.00803337062486,-9.00803337062486,-9.00803337062486,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.698209211110884,-0.698209211110884,-0.698209211110884,0.0,0.0,0.0,7.038980597970054
2020-11-08,15.951371953858931,-99.94762780926575,127.37610022515146,15.951371953858931,15.951371953858931,-6.817574935773563,-6.817574935773563,-6.817574935773563,-8.309824159513976,-8.309824159513976,-8.309824159513976,1.4922492237404117,1.4922492237404117,1.4922492237404117,0.0,0.0,0.0,9.133797018085367
2020-11-09,15.855729939122947,-119.87480518338882,119.13183478767054,15.855729939122947,15.855729939122947,-8.16675707620374,-8.16675707620374,-8.16675707620374,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.14306708331023402,0.14306708331023402,0.14306708331023402,0.0,0.0,0.0,7.688972862919206
2020-11-10,15.760087924386958,-109.66464649213411,123.41035062908335,15.760087924386958,15.760087924386958,-9.531272500629184,-9.531272500629184,-9.531272500629184,-8.309824159513976,-8.309824159513976,-8.309824159513976,-1.2214483411152075,-1.2214483411152075,-1.2214483411152075,0.0,0.0,0.0,6.228815423757775
2020-11-11,15.66444590965098,-109.95826358543279,125.10909224621203,15.66444590965098,15.66444590965098,-8.24463213603227,-8.24463213603227,-8.24463213603227,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.06519202348170795,0.06519202348170795,0.06519202348170795,0.0,0.0,0.0,7.41981377361871
2020-11-12,15.56880389491499,-102.6352203799933,119.36553345970478,15.56880389491499,15.56880389491499,-8.474807986588301,-8.474807986588301,-8.474807986588301,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.16498382707432377,-0.16498382707432377,-0.16498382707432377,0.0,0.0,0.0,7.093995908326688
2020-11-13,15.473161880179005,-109.1786794033963,123.82215015218239,15.473161880179005,15.473161880179005,-7.92569111074842,-7.92569111074842,-7.92569111074842,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.38413304876555626,0.38413304876555626,0.38413304876555626,0.0,0.0,0.0,7.547470769430585
2020-11-14,15.377519865443016,-106.98914005376324,114.18584743296537,15.377519865443016,15.377519865443016,-9.00803337062142,-9.00803337062142,-9.00803337062142,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.6982092111074434,-0.6982092111074434,-0.6982092111074434,0.0,0.0,0.0,6.3694864948215955
2020-11-15,15.281877850707035,-117.50118097463785,122.57667172399559,15.281877850707035,15.281877850707035,-6.817574935770251,-6.817574935770251,-6.817574935770251,-8.309824159513976,-8.309824159513976,-8.309824159513976,1.492249223743726,1.492249223743726,1.492249223743726,0.0,0.0,0.0,8.464302914936784
2020-11-16,15.186235835971052,-110.58390140318338,120.59361682910712,15.186235835971052,15.186235835971052,-8.166757076208716,-8.166757076208716,-8.166757076208716,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.14306708330525914,0.14306708330525914,0.14306708330525914,0.0,0.0,0.0,7.019478759762336
2020-11-17,15.14133149283317,-112.05722281471482,118.73337833046193,15.14133149283317,15.14133149283317,-9.531272500630584,-9.531272500630584,-9.531272500630584,-8.309824159513976,-8.309824159513976,-8.309824159513976,-1.2214483411166086,-1.2214483411166086,-1.2214483411166086,0.0,0.0,0.0,5.610058992202587
2020-11-18,15.096427149695295,-112.82309780025453,125.41206945539308,15.096427149695295,15.096427149695295,-8.244632136039845,-8.244632136039845,-8.244632136039845,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.06519202347413017,0.06519202347413017,0.06519202347413017,0.0,0.0,0.0,6.851795013655449
2020-11-19,15.051522806557417,-112.39455683831353,117.96581116411062,15.051522806557417,15.051522806557417,-8.474807986586736,-8.474807986586736,-8.474807986586736,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.16498382707275921,-0.16498382707275921,-0.16498382707275921,0.0,0.0,0.0,6.576714819970681
2020-11-20,15.006618463419535,-110.70651371733632,120.99934039106375,15.006618463419535,15.006618463419535,-7.925691110748948,-7.925691110748948,-7.925691110748948,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.3841330487650272,0.3841330487650272,0.3841330487650272,0.0,0.0,0.0,7.080927352670587
2020-11-21,14.961714120281659,-110.67487543447727,127.1771771682608,14.961714120281659,14.961714120281659,-9.008033370622197,-9.008033370622197,-9.008033370622197,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.6982092111082202,-0.6982092111082202,-0.6982092111082202,0.0,0.0,0.0,5.953680749659462
2020-11-22,14.916809777143778,-104.20732527451675,130.51488551768674,14.916809777143778,14.916809777143778,-6.817574935770772,-6.817574935770772,-6.817574935770772,-8.309824159513976,-8.309824159513976,-8.309824159513976,1.4922492237432052,1.4922492237432052,1.4922492237432052,0.0,0.0,0.0,8.099234841373006
2020-11-23,14.871905434005903,-105.03276823332294,123.82800640445419,14.871905434005903,14.871905434005903,-8.166757076204089,-8.166757076204089,-8.166757076204089,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.14306708330988693,0.14306708330988693,0.14306708330988693,0.0,0.0,0.0,6.705148357801814
2020-11-24,14.827001090868023,-110.56945984071776,117.47100595520354,14.827001090868023,14.827001090868023,-9.53127250062717,-9.53127250062717,-9.53127250062717,-8.309824159513976,-8.309824159513976,-8.309824159513976,-1.2214483411131924,-1.2214483411131924,-1.2214483411131924,0.0,0.0,0.0,5.295728590240854
2020-11-25,14.782096747730145,-114.74045260024086,128.66859257978894,14.782096747730145,14.782096747730145,-8.244632136034067,-8.244632136034067,-8.244632136034067,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.06519202347990806,0.06519202347990806,0.06519202347990806,0.0,0.0,0.0,6.537464611696079
2020-11-26,14.737192404592266,-109.53799618709438,113.54397211183712,14.737192404592266,14.737192404592266,-8.474807986585171,-8.474807986585171,-8.474807986585171,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.16498382707119458,-0.16498382707119458,-0.16498382707119458,0.0,0.0,0.0,6.262384418007095
2020-11-27,14.692288061454388,-100.12988394013746,121.20006681822413,14.692288061454388,14.692288061454388,-7.925691110749479,-7.925691110749479,-7.925691110749479,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.38413304876449816,0.38413304876449816,0.38413304876449816,0.0,0.0,0.0,6.766596950704908
2020-11-28,14.64738371831651,-107.68436756281152,123.67178427021855,14.64738371831651,14.64738371831651,-9.008033370620865,-9.008033370620865,-9.008033370620865,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.6982092111068883,-0.6982092111068883,-0.6982092111068883,0.0,0.0,0.0,5.639350347695645
2020-11-29,14.60247937517863,-107.76003666928518,119.40592243878416,14.60247937517863,14.60247937517863,-6.817574935773231,-6.817574935773231,-6.817574935773231,-8.309824159513976,-8.309824159513976,-8.309824159513976,1.4922492237407448,1.4922492237407448,1.4922492237407448,0.0,0.0,0.0,7.784904439405399
2020-11-30,14.557575032040752,-117.20334006734996,122.85030631017825,14.557575032040752,14.557575032040752,-8.166757076209064,-8.166757076209064,-8.166757076209064,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.143067083304912,0.143067083304912,0.143067083304912,0.0,0.0,0.0,6.390817955831688
2020-12-01,14.512670688902874,-109.33080110548492,132.79077062567686,14.512670688902874,14.512670688902874,-9.531272500633385,-9.531272500633385,-9.531272500633385,-8.309824159513976,-8.309824159513976,-8.309824159513976,-1.2214483411194104,-1.2214483411194104,-1.2214483411194104,0.0,0.0,0.0,4.981398188269489
2020-12-02,14.467766345764995,-104.15670505643925,131.29917703856324,14.467766345764995,14.467766345764995,-8.244632136036047,-8.244632136036047,-8.244632136036047,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.0651920234779291,0.0651920234779291,0.0651920234779291,0.0,0.0,0.0,6.223134209728947
2020-12-03,14.422862002627117,-110.73054258483228,127.14048484087368,14.422862002627117,14.422862002627117,-8.47480798658795,-8.47480798658795,-8.47480798658795,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.16498382707397322,-0.16498382707397322,-0.16498382707397322,0.0,0.0,0.0,5.948054016039167
2020-12-04,14.377957659489239,-114.45651275762737,113.37623684499711,14.377957659489239,14.377957659489239,-7.92569111074705,-7.92569111074705,-7.92569111074705,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.3841330487669265,0.3841330487669265,0.3841330487669265,0.0,0.0,0.0,6.452266548742188
2020-12-05,14.333053316351359,-117.87132946184299,123.4075862196271,14.333053316351359,14.333053316351359,-9.008033370621641,-9.008033370621641,-9.008033370621641,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.6982092111076651,-0.6982092111076651,-0.6982092111076651,0.0,0.0,0.0,5.325019945729718
2020-12-06,14.288148973213481,-118.40106918131951,124.9234022964118,14.288148973213481,14.288148973213481,-6.817574935773751,-6.817574935773751,-6.817574935773751,-8.309824159513976,-8.309824159513976,-8.309824159513976,1.492249223740224,1.492249223740224,1.492249223740224,0.0,0.0,0.0,7.47057403743973
2020-12-07,14.243244630075601,-113.21430877763265,135.13143013846124,14.243244630075601,14.243244630075601,-8.166757076207064,-8.166757076207064,-8.166757076207064,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.14306708330691248,0.14306708330691248,0.14306708330691248,0.0,0.0,0.0,6.076487553868537
2020-12-08,14.198340286937725,-105.68333129050076,125.05530640284329,14.198340286937725,14.198340286937725,-9.53127250062997,-9.53127250062997,-9.53127250062997,-8.309824159513976,-8.309824159513976,-8.309824159513976,-1.2214483411159947,-1.2214483411159947,-1.2214483411159947,0.0,0.0,0.0,4.667067786307754
2020-12-09,14.153435943799845,-104.40825484862626,123.3828120328592,14.153435943799845,14.153435943799845,-8.244632136034147,-8.244632136034147,-8.244632136034147,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.06519202347982861,0.06519202347982861,0.06519202347982861,0.0,0.0,0.0,5.908803807765699
2020-12-10,14.108531600661966,-110.91651697109118,122.22666886888113,14.108531600661966,14.108531600661966,-8.474807986585764,-8.474807986585764,-8.474807986585764,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.16498382707178805,-0.16498382707178805,-0.16498382707178805,0.0,0.0,0.0,5.633723614076201
2020-12-11,14.063627257524088,-105.82545712942218,130.65857541505864,14.063627257524088,14.063627257524088,-7.925691110747614,-7.925691110747614,-7.925691110747614,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.3841330487663626,0.3841330487663626,0.3841330487663626,0.0,0.0,0.0,6.1379361467764735
2020-12-12,14.018722914386208,-110.68187475418567,122.53769876471092,14.018722914386208,14.018722914386208,-9.0080333706182,-9.0080333706182,-9.0080333706182,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.6982092111042242,-0.6982092111042242,-0.6982092111042242,0.0,0.0,0.0,5.010689543768008
2020-12-13,13.999923951077214,-108.96134576759286,121.8859559208421,13.999923951077214,13.999923951077214,-6.8175749357704385,-6.8175749357704385,-6.8175749357704385,-8.309824159513976,-8.309824159513976,-8.309824159513976,1.4922492237435383,1.4922492237435383,1.4922492237435383,0.0,0.0,0.0,7.182349015306776
2020-12-14,13.981124987768215,-120.14723100052888,120.68264889438032,13.981124987768215,13.981124987768215,-8.166757076202437,-8.166757076202437,-8.166757076202437,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.14306708331154028,0.14306708331154028,0.14306708331154028,0.0,0.0,0.0,5.814367911565778
2020-12-15,13.962326024459221,-111.19469706397264,131.1686189416239,13.962326024459221,13.962326024459221,-9.531272500629695,-9.531272500629695,-9.531272500629695,-8.309824159513976,-8.309824159513976,-8.309824159513976,-1.2214483411157186,-1.2214483411157186,-1.2214483411157186,0.0,0.0,0.0,4.431053523829526
2020-12-16,13.943527061150226,-104.76806884958366,122.87112853960126,13.943527061150226,13.943527061150226,-8.24463213603225,-8.24463213603225,-8.24463213603225,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.06519202348172812,0.06519202348172812,0.06519202348172812,0.0,0.0,0.0,5.698894925117976
2020-12-17,13.92472809784123,-104.34343773138124,117.14362261390164,13.92472809784123,13.92472809784123,-8.47480798658637,-8.47480798658637,-8.47480798658637,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.16498382707239503,-0.16498382707239503,-0.16498382707239503,0.0,0.0,0.0,5.44992011125486
2020-12-18,13.905929134532235,-106.45280040257413,125.61428157870057,13.905929134532235,13.905929134532235,-7.925691110748109,-7.925691110748109,-7.925691110748109,-8.309824159513976,-8.309824159513976,-8.309824159513976,0.38413304876586846,0.38413304876586846,0.38413304876586846,0.0,0.0,0.0,5.980238023784126
2020-12-19,13.887130171223237,-107.53151841163607,127.66723470735994,13.887130171223237,13.887130171223237,-9.008033370618977,-9.008033370618977,-9.008033370618977,-8.309824159513976,-8.309824159513976,-8.309824159513976,-0.6982092111050011,-0.6982092111050011,-0.6982092111050011,0.0,0.0,0.0,4.879096800604261
2020-12-20,13.868331207914242,-112.46103520012616,116.71983565070357,13.868331207914242,13.868331207914242,-6.817574935774793,-6.817574935774793,-6.817574935774793,-8.309824159513976,-8.309824159513976,-8.309824159513976,1.4922492237391825,1.4922492237391825,1.4922492237391825,0.0,0.0,0.0,7.0507562721394486
